,Player,Pos,Squad,Comp,90s,Gls,Sh,npxG,Att,Cmp%,Att.1,Att.2,Att.3,xA,1/3_x,PPA,Prog_x,SCA,TklW,Att_def,Tkl%,Blocks,Int,Tkl+Int,Touches,Att Pen,Succ,Att_pos,Succ%,Prog_y,1/3_y,CPA,Won,Lost,Won%,Live,FK,Press,Sw,Crs,Ground,Low,High,TI,Out.1,Att_aer,Prog+,short_model,medium_model,long_model,live_model,fk_model,sw_model,crs_model,ground_model,low_model,high_model,ti_model,press_model,model_final,diff_pass,Season
1564,Mike Maignan,GK,Milan,it Serie A,25.0,0,0.0,0.0,853.0,79.0,121.0,285.0,445.0,0.4,15.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,911.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,692.0,46.0,66.0,16.0,0.0,510.0,18.0,325.0,0.0,12,0.0,0.0,14.185228604923799,33.41148886283705,52.16881594372802,81.12543962485346,5.3927315357561545,1.8757327080890973,0.0,59.788980070339974,2.1101992966002343,38.10082063305979,0.0,7.737397420867526,75.9,3.1,2021
1565,Ainsley Maitland-Niles,MF,Arsenal,eng Premier League,3.0,0,2.0,0.0,136.0,77.2,59.0,55.0,19.0,0.3,12.0,3.0,13.0,8.0,1.0,4.0,25.0,5.0,3.0,10.0,171.0,1.0,2.0,7.0,28.6,10.0,1.0,0.0,5.0,4.0,55.6,131.0,4.0,22.0,2.0,1.0,99.0,10.0,27.0,1.0,4,9.0,23.0,43.38235294117647,40.44117647058823,13.970588235294118,96.32352941176471,2.9411764705882355,1.4705882352941178,0.7352941176470589,72.79411764705883,7.352941176470588,19.852941176470587,0.7352941176470589,16.176470588235293,80.9,-3.7,2021
1566,Ainsley Maitland-Niles,DF,Roma,it Serie A,4.3,0,2.0,0.4,262.0,76.0,94.0,108.0,46.0,0.4,9.0,5.0,17.0,6.0,1.0,10.0,10.0,17.0,10.0,12.0,308.0,5.0,2.0,4.0,50.0,24.0,6.0,1.0,3.0,4.0,42.9,208.0,1.0,21.0,7.0,17.0,143.0,74.0,45.0,53.0,5,7.0,41.0,35.87786259541985,41.221374045801525,17.557251908396946,79.38931297709924,0.3816793893129771,2.6717557251908395,6.488549618320611,54.58015267175573,28.244274809160306,17.17557251908397,20.229007633587788,8.01526717557252,75.7,0.3,2021
1567,Josh Maja,FW,Bordeaux,fr Ligue 1,0.1,0,0.0,0.0,6.0,83.3,1.0,5.0,0.0,0.1,0.0,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,10.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,4.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0,0.0,2.0,16.666666666666668,83.33333333333333,0.0,66.66666666666667,0.0,0.0,0.0,83.33333333333333,16.666666666666668,0.0,0.0,16.666666666666668,88.2,-4.9,2021
1568,Abdul Majeed Waris,"MF,FW",Strasbourg,fr Ligue 1,3.6,2,7.0,1.2,131.0,74.8,75.0,32.0,10.0,0.6,4.0,4.0,8.0,8.0,4.0,7.0,57.1,2.0,2.0,6.0,184.0,15.0,9.0,16.0,56.3,25.0,12.0,4.0,3.0,7.0,30.0,127.0,0.0,20.0,2.0,4.0,100.0,21.0,10.0,4.0,2,10.0,33.0,57.25190839694657,24.427480916030536,7.633587786259542,96.94656488549619,0.0,1.5267175572519085,3.053435114503817,76.33587786259542,16.03053435114504,7.633587786259542,3.053435114503817,15.267175572519085,79.4,-4.6,2021
1569,Lovro Majer,MF,Rennes,fr Ligue 1,13.9,3,33.0,3.1,752.0,77.0,299.0,277.0,141.0,4.2,50.0,25.0,53.0,60.0,10.0,32.0,31.3,17.0,19.0,53.0,923.0,41.0,15.0,28.0,53.6,122.0,57.0,4.0,1.0,9.0,10.0,701.0,15.0,178.0,38.0,28.0,563.0,73.0,116.0,3.0,22,10.0,175.0,39.76063829787234,36.83510638297872,18.75,93.21808510638297,1.9946808510638299,5.053191489361702,3.723404255319149,74.86702127659575,9.707446808510639,15.425531914893616,0.39893617021276595,23.670212765957448,81.8,-4.8,2021
1570,Jean-Victor Makengo,MF,Udinese,it Serie A,20.3,1,24.0,1.8,611.0,83.5,297.0,216.0,64.0,1.0,43.0,12.0,37.0,40.0,10.0,29.0,34.5,27.0,24.0,41.0,791.0,29.0,17.0,28.0,60.7,81.0,31.0,9.0,13.0,18.0,41.9,601.0,5.0,121.0,6.0,7.0,483.0,61.0,67.0,4.0,10,31.0,118.0,48.6088379705401,35.3518821603928,10.474631751227497,98.3633387888707,0.8183306055646481,0.9819967266775778,1.1456628477905073,79.050736497545,9.983633387888707,10.965630114566284,0.6546644844517185,19.803600654664486,82.6,0.9,2021
1571,Beni Makouana,"FW,MF",Montpellier,fr Ligue 1,2.4,0,6.0,0.6,62.0,72.6,31.0,24.0,1.0,0.2,2.0,3.0,5.0,4.0,0.0,1.0,0.0,2.0,2.0,6.0,95.0,14.0,0.0,1.0,0.0,11.0,5.0,3.0,2.0,6.0,25.0,58.0,0.0,13.0,1.0,4.0,42.0,9.0,11.0,1.0,0,8.0,16.0,50.0,38.70967741935484,1.6129032258064515,93.54838709677419,0.0,1.6129032258064515,6.451612903225806,67.74193548387096,14.516129032258064,17.741935483870968,1.6129032258064515,20.967741935483872,71.5,1.1,2021
1572,Nemanja Maksimovic,MF,Getafe,es La Liga,26.9,1,27.0,2.2,759.0,79.2,360.0,265.0,93.0,0.7,43.0,6.0,37.0,37.0,18.0,48.0,37.5,66.0,53.0,105.0,1026.0,58.0,12.0,17.0,70.6,70.0,18.0,3.0,46.0,43.0,51.7,734.0,9.0,153.0,15.0,7.0,495.0,115.0,149.0,10.0,15,89.0,107.0,47.430830039525695,34.91436100131752,12.25296442687747,96.70619235836627,1.1857707509881423,1.976284584980237,0.922266139657444,65.21739130434783,15.151515151515152,19.631093544137023,1.3175230566534915,20.158102766798418,75.5,3.7,2021
1573,Nikola Maksimovic,DF,Genoa,it Serie A,11.4,0,3.0,0.2,468.0,83.3,118.0,221.0,112.0,0.0,28.0,0.0,22.0,2.0,2.0,4.0,50.0,24.0,19.0,35.0,587.0,8.0,0.0,2.0,0.0,15.0,3.0,0.0,37.0,21.0,63.8,430.0,26.0,49.0,14.0,1.0,317.0,61.0,90.0,1.0,9,58.0,37.0,25.213675213675213,47.22222222222222,23.931623931623932,91.88034188034187,5.555555555555555,2.9914529914529915,0.21367521367521367,67.73504273504274,13.034188034188034,19.23076923076923,0.21367521367521367,10.47008547008547,80.0,3.3,2021
1574,Kevin Malcuit,DF,Napoli,it Serie A,2.7,0,1.0,0.1,135.0,71.9,60.0,46.0,20.0,0.4,4.0,2.0,6.0,4.0,1.0,2.0,50.0,3.0,2.0,4.0,157.0,4.0,2.0,4.0,50.0,16.0,1.0,1.0,5.0,6.0,45.5,114.0,2.0,9.0,2.0,10.0,74.0,36.0,25.0,19.0,6,11.0,22.0,44.44444444444444,34.074074074074076,14.814814814814815,84.44444444444444,1.4814814814814814,1.4814814814814814,7.407407407407407,54.81481481481482,26.666666666666668,18.51851851851852,14.074074074074074,6.666666666666667,71.7,0.2,2021
1575,Daniel Maldini,MF,Milan,it Serie A,1.6,1,3.0,0.2,50.0,66.0,22.0,20.0,3.0,0.1,1.0,1.0,4.0,1.0,1.0,4.0,25.0,6.0,1.0,6.0,71.0,10.0,1.0,2.0,50.0,9.0,6.0,1.0,5.0,4.0,55.6,48.0,1.0,14.0,1.0,1.0,30.0,12.0,8.0,0.0,1,9.0,13.0,44.0,40.0,6.0,96.0,2.0,2.0,2.0,60.0,24.0,16.0,0.0,28.0,69.5,-3.5,2021
1576,Youssef Maleh,MF,Fiorentina,it Serie A,7.7,2,16.0,2.0,282.0,79.1,123.0,100.0,41.0,0.5,18.0,4.0,18.0,14.0,6.0,9.0,66.7,14.0,5.0,25.0,378.0,32.0,2.0,7.0,28.6,25.0,12.0,4.0,11.0,11.0,50.0,278.0,2.0,45.0,8.0,11.0,200.0,29.0,53.0,1.0,5,22.0,43.0,43.61702127659574,35.46099290780142,14.539007092198581,98.58156028368795,0.7092198581560284,2.8368794326241136,3.900709219858156,70.92198581560284,10.28368794326241,18.79432624113475,0.3546099290780142,15.957446808510639,77.4,1.7,2021
1577,Donyell Malen,FW,Dortmund,de Bundesliga,18.7,5,47.0,4.2,541.0,74.1,302.0,161.0,31.0,3.6,18.0,18.0,37.0,53.0,3.0,6.0,50.0,16.0,8.0,24.0,788.0,100.0,17.0,38.0,44.7,108.0,29.0,29.0,9.0,29.0,23.7,513.0,3.0,118.0,8.0,35.0,435.0,64.0,42.0,6.0,5,38.0,145.0,55.822550831792974,29.75970425138632,5.730129390018484,94.82439926062847,0.5545286506469501,1.478743068391867,6.469500924214418,80.40665434380776,11.829944547134936,7.763401109057301,1.1090573012939002,21.811460258780038,79.6,-5.5,2021
1578,Ruslan Malinovskyi,"FW,MF",Atalanta,it Serie A,15.8,6,51.0,3.1,812.0,73.6,306.0,288.0,171.0,5.2,49.0,39.0,90.0,77.0,10.0,22.0,45.5,22.0,6.0,30.0,1062.0,52.0,33.0,57.0,57.9,119.0,41.0,10.0,21.0,27.0,43.8,735.0,17.0,147.0,47.0,27.0,538.0,103.0,171.0,6.0,14,48.0,209.0,37.68472906403941,35.467980295566505,21.059113300492612,90.51724137931035,2.0935960591133007,5.788177339901478,3.3251231527093594,66.25615763546799,12.68472906403941,21.059113300492612,0.7389162561576355,18.103448275862068,77.4,-3.8,2021
1579,Hugo Mallo,DF,Celta Vigo,es La Liga,20.3,1,18.0,1.4,1242.0,76.7,493.0,524.0,180.0,1.7,52.0,28.0,91.0,35.0,12.0,28.0,42.9,40.0,34.0,85.0,1494.0,45.0,7.0,15.0,46.7,99.0,26.0,8.0,54.0,31.0,63.5,1014.0,17.0,128.0,9.0,64.0,703.0,268.0,271.0,211.0,19,85.0,190.0,39.69404186795491,42.190016103059584,14.492753623188406,81.64251207729468,1.3687600644122384,0.7246376811594203,5.152979066022544,56.60225442834138,21.578099838969404,21.81964573268921,16.988727858293075,10.305958132045088,74.8,1.9,2021
1580,Lennard Maloney,DF,Dortmund,de Bundesliga,0.1,0,0.0,0.0,16.0,81.3,5.0,5.0,6.0,0.1,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,19.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,1.0,66.7,15.0,0.0,2.0,0.0,1.0,10.0,2.0,4.0,1.0,0,3.0,1.0,31.25,31.25,37.5,93.75,0.0,0.0,6.25,62.5,12.5,25.0,6.25,12.5,76.0,5.3,2021
1581,Mickael Malsa,MF,Levante,es La Liga,11.7,0,12.0,0.5,483.0,80.5,185.0,189.0,88.0,0.9,39.0,3.0,55.0,14.0,12.0,29.0,41.4,27.0,19.0,57.0,611.0,11.0,4.0,8.0,50.0,28.0,5.0,0.0,12.0,18.0,40.0,476.0,7.0,79.0,7.0,1.0,347.0,40.0,96.0,0.0,4,30.0,83.0,38.302277432712216,39.130434782608695,18.21946169772257,98.55072463768116,1.4492753623188406,1.4492753623188406,0.2070393374741201,71.84265010351967,8.281573498964804,19.875776397515526,0.0,16.356107660455486,79.6,0.9,2021
1582,Giorgi Mamardashvili,GK,Valencia,es La Liga,13.0,0,0.0,0.0,353.0,60.3,36.0,62.0,253.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,387.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,200.0,56.0,23.0,15.0,0.0,111.0,7.0,235.0,0.0,9,0.0,0.0,10.19830028328612,17.56373937677054,71.671388101983,56.657223796033996,15.864022662889518,4.2492917847025495,0.0,31.444759206798867,1.9830028328611897,66.57223796033995,0.0,6.515580736543909,60.0,0.3,2021
1583,Rey Manaj,FW,Spezia,it Serie A,13.7,4,37.0,3.3,319.0,77.4,171.0,104.0,17.0,0.8,20.0,5.0,14.0,30.0,4.0,13.0,30.8,10.0,4.0,20.0,564.0,45.0,10.0,32.0,31.3,42.0,10.0,7.0,45.0,59.0,43.3,283.0,3.0,91.0,5.0,2.0,236.0,39.0,44.0,0.0,8,104.0,56.0,53.60501567398119,32.60188087774295,5.329153605015674,88.71473354231975,0.9404388714733543,1.567398119122257,0.6269592476489029,73.98119122257053,12.225705329153605,13.793103448275861,0.0,28.526645768025077,77.4,-0.0,2021
1584,Hianga Mananga Mbock,MF,Brest,fr Ligue 1,8.2,0,6.0,0.2,276.0,89.5,92.0,151.0,25.0,0.0,29.0,3.0,24.0,7.0,9.0,22.0,40.9,9.0,5.0,27.0,347.0,6.0,7.0,10.0,70.0,27.0,5.0,1.0,13.0,9.0,59.1,266.0,9.0,58.0,7.0,0.0,236.0,24.0,16.0,1.0,1,22.0,51.0,33.333333333333336,54.710144927536234,9.057971014492754,96.3768115942029,3.260869565217391,2.536231884057971,0.0,85.5072463768116,8.695652173913043,5.797101449275362,0.36231884057971014,21.014492753623188,89.4,0.1,2021
1585,Vincent Manceau,DF,Angers,fr Ligue 1,22.9,0,4.0,0.1,1440.0,89.4,371.0,741.0,297.0,0.3,85.0,4.0,76.0,6.0,11.0,37.0,29.7,36.0,40.0,70.0,1627.0,4.0,3.0,4.0,75.0,57.0,15.0,2.0,15.0,27.0,35.7,1378.0,37.0,116.0,50.0,2.0,1118.0,134.0,188.0,25.0,16,42.0,133.0,25.76388888888889,51.458333333333336,20.625,95.69444444444444,2.5694444444444446,3.4722222222222223,0.1388888888888889,77.63888888888889,9.305555555555555,13.055555555555555,1.7361111111111112,8.055555555555555,87.4,2.0,2021
1586,Gianluca Mancini,DF,Roma,it Serie A,27.1,0,22.0,1.8,1550.0,85.9,375.0,783.0,366.0,0.2,98.0,13.0,96.0,25.0,17.0,30.0,56.7,31.0,45.0,92.0,1766.0,34.0,2.0,4.0,50.0,95.0,21.0,2.0,67.0,37.0,64.4,1500.0,39.0,128.0,40.0,8.0,1202.0,98.0,250.0,5.0,14,104.0,191.0,24.193548387096776,50.516129032258064,23.612903225806452,96.7741935483871,2.5161290322580645,2.5806451612903225,0.5161290322580645,77.54838709677419,6.32258064516129,16.129032258064516,0.3225806451612903,8.258064516129032,86.1,-0.2,2021
1587,Leonardo Mancuso,FW,Empoli,it Serie A,4.7,1,12.0,2.2,79.0,67.1,37.0,28.0,12.0,0.4,2.0,6.0,5.0,7.0,0.0,3.0,0.0,3.0,3.0,4.0,118.0,19.0,0.0,0.0,,11.0,3.0,1.0,3.0,9.0,25.0,70.0,0.0,16.0,1.0,6.0,48.0,15.0,16.0,1.0,1,12.0,16.0,46.835443037974684,35.44303797468354,15.189873417721518,88.60759493670886,0.0,1.2658227848101267,7.594936708860759,60.75949367088607,18.9873417721519,20.253164556962027,1.2658227848101267,20.253164556962027,71.0,-3.9,2021
1588,Steve Mandanda,GK,Marseille,fr Ligue 1,4.0,0,0.0,0.0,117.0,87.2,28.0,44.0,45.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,1.0,0.0,0.0,128.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,82.0,5.0,8.0,1.0,0.0,86.0,7.0,24.0,0.0,1,0.0,0.0,23.931623931623932,37.60683760683761,38.46153846153846,70.08547008547009,4.273504273504273,0.8547008547008547,0.0,73.5042735042735,5.982905982905983,20.512820512820515,0.0,6.837606837606837,83.7,3.5,2021
1589,Reinildo Mandava,DF,Lille,fr Ligue 1,16.9,1,6.0,0.7,962.0,83.6,446.0,361.0,117.0,0.2,47.0,4.0,50.0,19.0,30.0,53.0,56.6,39.0,37.0,86.0,1159.0,18.0,12.0,25.0,48.0,81.0,25.0,4.0,27.0,18.0,60.0,786.0,23.0,85.0,8.0,13.0,632.0,188.0,142.0,153.0,10,45.0,131.0,46.36174636174636,37.525987525987524,12.162162162162161,81.70478170478171,2.3908523908523907,0.8316008316008316,1.3513513513513513,65.6964656964657,19.542619542619544,14.76091476091476,15.904365904365905,8.835758835758837,81.6,2.0,2021
1590,Reinildo Mandava,DF,Atletico Madrid,es La Liga,8.3,0,1.0,0.1,346.0,79.2,156.0,130.0,47.0,0.1,15.0,1.0,12.0,5.0,6.0,12.0,50.0,20.0,17.0,36.0,433.0,4.0,1.0,4.0,25.0,14.0,6.0,1.0,12.0,13.0,48.0,284.0,6.0,45.0,5.0,6.0,196.0,63.0,87.0,56.0,7,25.0,26.0,45.08670520231214,37.57225433526011,13.583815028901734,82.08092485549133,1.7341040462427746,1.4450867052023122,1.7341040462427746,56.64739884393064,18.208092485549134,25.14450867052023,16.184971098265898,13.00578034682081,75.8,3.4,2021
1591,Aissa Mandi,DF,Villarreal,es La Liga,11.0,1,6.0,1.2,666.0,93.8,168.0,363.0,126.0,0.0,21.0,1.0,29.0,1.0,0.0,2.0,0.0,16.0,11.0,19.0,753.0,6.0,0.0,0.0,,29.0,6.0,0.0,28.0,11.0,71.8,637.0,27.0,67.0,30.0,0.0,582.0,30.0,54.0,1.0,3,39.0,58.0,25.225225225225227,54.5045045045045,18.91891891891892,95.64564564564564,4.054054054054054,4.504504504504505,0.0,87.38738738738739,4.504504504504505,8.108108108108109,0.15015015015015015,10.06006006006006,93.4,0.4,2021
1592,Rolando Mandragora,MF,Torino,it Serie A,13.9,0,20.0,1.0,730.0,83.7,294.0,306.0,110.0,2.9,70.0,8.0,55.0,42.0,4.0,15.0,26.7,21.0,12.0,28.0,854.0,21.0,5.0,10.0,50.0,49.0,16.0,6.0,25.0,19.0,56.8,627.0,55.0,85.0,25.0,12.0,500.0,87.0,143.0,1.0,9,44.0,104.0,40.273972602739725,41.917808219178085,15.068493150684931,85.89041095890411,7.534246575342466,3.4246575342465753,1.643835616438356,68.4931506849315,11.917808219178083,19.589041095890412,0.136986301369863,11.643835616438356,79.5,4.2,2021
1593,Anthony Mandrea,GK,Angers,fr Ligue 1,2.0,0,0.0,0.0,43.0,58.1,5.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,24.0,1.0,2.0,1.0,0.0,13.0,0.0,30.0,0.0,4,0.0,0.0,11.627906976744185,9.30232558139535,79.06976744186046,55.81395348837209,2.3255813953488373,2.3255813953488373,0.0,30.232558139534884,0.0,69.76744186046511,0.0,4.651162790697675,58.0,0.1,2021
1594,Sadio Mane,FW,Liverpool,eng Premier League,25.0,12,83.0,14.4,839.0,74.7,399.0,295.0,82.0,3.6,45.0,45.0,85.0,74.0,6.0,22.0,27.3,30.0,14.0,41.0,1229.0,209.0,41.0,70.0,58.6,165.0,45.0,48.0,23.0,39.0,37.1,830.0,2.0,173.0,15.0,44.0,635.0,114.0,90.0,7.0,21,62.0,250.0,47.55661501787843,35.160905840286055,9.773539928486294,98.92729439809297,0.23837902264600716,1.7878426698450536,5.244338498212158,75.68533969010727,13.587604290822407,10.727056019070321,0.834326579261025,20.61978545887962,78.6,-3.9,2021
1595,Eliaquim Mangala,DF,Saint-Etienne,fr Ligue 1,6.3,0,0.0,0.0,289.0,91.7,58.0,180.0,45.0,0.0,6.0,1.0,8.0,0.0,0.0,2.0,0.0,15.0,19.0,25.0,367.0,1.0,0.0,0.0,,10.0,1.0,0.0,14.0,11.0,56.0,283.0,6.0,27.0,3.0,0.0,245.0,17.0,27.0,0.0,4,25.0,18.0,20.069204152249135,62.28373702422145,15.570934256055363,97.92387543252595,2.0761245674740483,1.0380622837370241,0.0,84.77508650519032,5.882352941176471,9.342560553633218,0.0,9.342560553633218,89.2,2.5,2021
1596,Orel Mangala,MF,Stuttgart,de Bundesliga,16.7,1,14.0,1.5,694.0,84.7,313.0,282.0,63.0,1.9,37.0,9.0,37.0,43.0,6.0,19.0,31.6,17.0,23.0,40.0,868.0,42.0,43.0,64.0,67.2,57.0,16.0,10.0,16.0,19.0,45.7,682.0,9.0,132.0,11.0,5.0,597.0,54.0,43.0,1.0,11,35.0,94.0,45.10086455331412,40.63400576368876,9.077809798270893,98.27089337175792,1.2968299711815563,1.585014409221902,0.7204610951008645,86.02305475504323,7.780979827089337,6.195965417867435,0.1440922190201729,19.020172910662826,87.4,-2.7,2021
1597,Thomas Mangani,MF,Angers,fr Ligue 1,22.5,6,8.0,0.4,1347.0,80.0,514.0,519.0,275.0,1.4,109.0,12.0,114.0,39.0,23.0,57.0,40.4,40.0,38.0,104.0,1572.0,13.0,7.0,9.0,77.8,37.0,10.0,0.0,29.0,33.0,46.8,1222.0,80.0,189.0,77.0,18.0,877.0,133.0,337.0,0.0,23,62.0,151.0,38.15887156644395,38.530066815144764,20.415738678544916,90.72011878247959,5.939123979213066,5.716406829992576,1.3363028953229399,65.10764662212324,9.873793615441722,25.01855976243504,0.0,14.031180400890868,78.7,1.3,2021
1598,Ricardo Mangas,DF,Bordeaux,fr Ligue 1,19.3,1,12.0,1.6,818.0,79.0,304.0,362.0,121.0,0.2,38.0,10.0,60.0,23.0,12.0,26.0,46.2,29.0,36.0,62.0,1016.0,29.0,8.0,21.0,38.1,71.0,35.0,4.0,20.0,24.0,45.5,651.0,18.0,101.0,23.0,24.0,488.0,159.0,171.0,149.0,8,44.0,131.0,37.163814180929094,44.25427872860636,14.792176039119804,79.5843520782396,2.2004889975550124,2.8117359413202934,2.93398533007335,59.65770171149144,19.43765281173594,20.904645476772615,18.21515892420538,12.34718826405868,79.1,-0.1,2021
1599,Kostas Manolas,DF,Napoli,it Serie A,3.5,0,0.0,0.0,231.0,94.4,78.0,115.0,36.0,0.0,14.0,0.0,2.0,1.0,2.0,3.0,66.7,2.0,8.0,10.0,250.0,1.0,0.0,0.0,,15.0,1.0,0.0,5.0,4.0,55.6,224.0,5.0,16.0,10.0,0.0,194.0,16.0,21.0,0.0,1,9.0,17.0,33.76623376623377,49.78354978354978,15.584415584415584,96.96969696969697,2.1645021645021645,4.329004329004329,0.0,83.98268398268398,6.926406926406926,9.090909090909092,0.0,6.926406926406926,91.5,2.9,2021
1600,Javier Manquillo,DF,Newcastle Utd,eng Premier League,14.0,1,4.0,0.5,406.0,73.4,203.0,132.0,42.0,0.3,14.0,2.0,17.0,9.0,19.0,36.0,52.8,28.0,23.0,64.0,552.0,11.0,8.0,12.0,66.7,19.0,8.0,1.0,16.0,15.0,51.6,307.0,1.0,50.0,3.0,10.0,207.0,106.0,93.0,98.0,10,31.0,36.0,50.0,32.51231527093596,10.344827586206897,75.61576354679804,0.24630541871921183,0.7389162561576355,2.4630541871921183,50.98522167487685,26.108374384236452,22.9064039408867,24.137931034482758,12.31527093596059,73.1,0.3,2021
1601,Myziane Maolida,"MF,FW",Nice,fr Ligue 1,0.4,0,1.0,0.1,7.0,57.1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,12.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,,7.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0,0.0,4.0,42.857142857142854,14.285714285714286,0.0,100.0,0.0,0.0,0.0,85.71428571428571,0.0,14.285714285714286,0.0,14.285714285714286,66.7,-9.6,2021
1602,Myziane Maolida,"FW,MF",Hertha BSC,de Bundesliga,7.8,1,12.0,1.2,209.0,70.8,119.0,60.0,12.0,0.3,5.0,8.0,16.0,13.0,2.0,8.0,25.0,6.0,1.0,5.0,304.0,19.0,11.0,37.0,29.7,37.0,14.0,5.0,7.0,17.0,29.2,206.0,0.0,85.0,4.0,11.0,158.0,33.0,18.0,0.0,3,24.0,53.0,56.9377990430622,28.708133971291865,5.741626794258373,98.56459330143541,0.0,1.9138755980861244,5.2631578947368425,75.59808612440192,15.789473684210526,8.61244019138756,0.0,40.66985645933014,76.3,-5.5,2021
1603,Sekou Mara,FW,Bordeaux,fr Ligue 1,6.1,1,20.0,1.6,136.0,65.4,66.0,45.0,15.0,0.1,9.0,2.0,11.0,11.0,0.0,6.0,0.0,4.0,1.0,8.0,226.0,26.0,7.0,22.0,31.8,12.0,3.0,1.0,18.0,23.0,43.9,121.0,0.0,44.0,5.0,3.0,87.0,29.0,20.0,1.0,10,41.0,23.0,48.529411764705884,33.088235294117645,11.029411764705882,88.97058823529412,0.0,3.676470588235294,2.2058823529411766,63.970588235294116,21.323529411764707,14.705882352941176,0.7352941176470589,32.35294117647059,73.8,-8.4,2021
1604,Maranhao,"FW,MF",Valencia,es La Liga,7.5,1,23.0,2.8,146.0,65.1,75.0,39.0,19.0,1.3,8.0,5.0,12.0,23.0,3.0,4.0,75.0,16.0,9.0,17.0,261.0,39.0,9.0,20.0,45.0,18.0,7.0,6.0,31.0,44.0,41.3,138.0,0.0,50.0,4.0,2.0,74.0,43.0,29.0,2.0,1,75.0,30.0,51.36986301369863,26.71232876712329,13.013698630136986,94.52054794520548,0.0,2.73972602739726,1.36986301369863,50.68493150684932,29.45205479452055,19.863013698630137,1.36986301369863,34.24657534246575,65.7,-0.6,2021
1605,Nikola Maras,DF,Rayo Vallecano,es La Liga,4.9,0,1.0,0.1,178.0,83.1,36.0,88.0,52.0,0.0,3.0,0.0,11.0,2.0,3.0,6.0,50.0,16.0,11.0,16.0,232.0,2.0,0.0,0.0,,6.0,0.0,0.0,13.0,14.0,48.1,170.0,8.0,31.0,6.0,0.0,126.0,16.0,36.0,0.0,5,27.0,17.0,20.224719101123597,49.438202247191015,29.213483146067414,95.50561797752809,4.49438202247191,3.3707865168539324,0.0,70.78651685393258,8.98876404494382,20.224719101123597,0.0,17.415730337078653,82.8,0.3,2021
1606,Fernando Marcal,DF,Wolves,eng Premier League,15.2,0,11.0,0.5,813.0,77.5,326.0,343.0,111.0,0.5,24.0,7.0,48.0,16.0,17.0,33.0,51.5,41.0,29.0,68.0,1015.0,22.0,9.0,18.0,50.0,91.0,29.0,2.0,26.0,17.0,60.5,677.0,6.0,105.0,19.0,53.0,483.0,174.0,156.0,127.0,13,43.0,139.0,40.09840098400984,42.189421894218945,13.653136531365314,83.27183271832719,0.7380073800738007,2.337023370233702,6.519065190651906,59.40959409594096,21.40221402214022,19.18819188191882,15.621156211562116,12.915129151291513,76.1,1.4,2021
1607,Marcelo,DF,Real Madrid,es La Liga,2.7,0,2.0,0.1,283.0,81.3,131.0,104.0,42.0,0.3,15.0,8.0,24.0,10.0,2.0,6.0,33.3,5.0,5.0,11.0,315.0,16.0,7.0,10.0,70.0,37.0,13.0,3.0,0.0,3.0,0.0,255.0,2.0,33.0,10.0,14.0,189.0,54.0,40.0,26.0,8,3.0,61.0,46.28975265017668,36.74911660777385,14.840989399293287,90.10600706713781,0.7067137809187279,3.5335689045936394,4.946996466431095,66.7844522968198,19.081272084805654,14.134275618374557,9.187279151943462,11.66077738515901,81.0,0.3,2021
1608,Marcelo,DF,Bordeaux,fr Ligue 1,5.5,0,1.0,0.1,348.0,85.9,84.0,162.0,98.0,0.1,13.0,0.0,15.0,3.0,1.0,3.0,33.3,3.0,10.0,13.0,396.0,4.0,1.0,1.0,100.0,16.0,0.0,0.0,21.0,3.0,87.5,339.0,8.0,41.0,11.0,0.0,254.0,23.0,71.0,1.0,10,24.0,31.0,24.137931034482758,46.55172413793103,28.160919540229884,97.41379310344827,2.2988505747126435,3.160919540229885,0.0,72.98850574712644,6.609195402298851,20.402298850574713,0.28735632183908044,11.781609195402298,84.1,1.8,2021
